id,loan,contact,month,dayofweek,duration,campaign,pdays,previous,poutcome,empvarrate,conspriceidx,consconfidx,euribor3m,nremployed,label
31208,no,cellular,may,wed,244,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31209,no,cellular,may,wed,47,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31210,no,cellular,may,wed,258,8,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31211,no,cellular,may,wed,267,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31212,no,cellular,may,wed,123,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31213,no,cellular,may,wed,37,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31214,no,telephone,may,wed,186,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31215,no,cellular,may,wed,59,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31216,no,cellular,may,wed,333,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31217,yes,cellular,may,wed,144,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31218,no,cellular,may,wed,225,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31219,no,cellular,may,wed,472,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31220,no,cellular,may,wed,45,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31221,unknown,cellular,may,wed,1079,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31222,no,cellular,may,wed,94,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31223,no,cellular,may,wed,161,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31224,no,cellular,may,wed,199,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31225,no,cellular,may,wed,68,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31226,no,cellular,may,wed,60,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31227,no,cellular,may,wed,686,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31228,unknown,cellular,may,wed,64,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31229,unknown,cellular,may,wed,249,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31230,no,cellular,may,wed,198,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31231,unknown,cellular,may,wed,118,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31232,no,cellular,may,wed,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31233,no,cellular,may,wed,146,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31234,yes,cellular,may,wed,364,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31235,no,cellular,may,wed,208,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31236,no,cellular,may,wed,378,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31237,no,cellular,may,wed,84,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31238,no,telephone,may,wed,10,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31239,yes,telephone,may,wed,39,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31240,no,cellular,may,wed,66,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31241,no,cellular,may,wed,78,1,12,1,success,-1.8,92.893,-46.2,1.334,5099.1,0
31242,no,cellular,may,wed,611,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1
31243,no,cellular,may,wed,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31244,no,cellular,may,wed,155,5,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31245,no,cellular,may,wed,318,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31246,no,cellular,may,wed,175,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31247,no,cellular,may,wed,1205,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31248,no,cellular,may,wed,413,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31249,no,cellular,may,wed,167,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31250,yes,cellular,may,wed,251,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31251,yes,cellular,may,wed,270,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31252,no,cellular,may,wed,211,1,10,1,success,-1.8,92.893,-46.2,1.334,5099.1,0
31253,yes,cellular,may,wed,107,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31254,no,cellular,may,wed,124,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31255,yes,cellular,may,wed,17,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31256,no,cellular,may,wed,477,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31257,no,cellular,may,wed,265,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31258,no,cellular,may,wed,159,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31259,yes,cellular,may,wed,837,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31260,no,cellular,may,wed,221,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31261,unknown,cellular,may,wed,136,5,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31262,no,cellular,may,wed,318,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31263,no,cellular,may,wed,51,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31264,no,cellular,may,wed,285,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31265,yes,cellular,may,wed,29,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31266,no,cellular,may,wed,585,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31267,yes,cellular,may,wed,106,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31268,no,telephone,may,wed,16,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31269,no,cellular,may,wed,184,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31270,no,cellular,may,wed,52,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31271,no,cellular,may,wed,128,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31272,no,cellular,may,wed,282,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31273,no,cellular,may,wed,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31274,no,cellular,may,wed,839,2,7,1,success,-1.8,92.893,-46.2,1.334,5099.1,1
31275,no,cellular,may,wed,50,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31276,yes,cellular,may,wed,457,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31277,no,cellular,may,wed,301,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31278,no,cellular,may,wed,37,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31279,yes,cellular,may,wed,148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31280,no,cellular,may,wed,72,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31281,no,cellular,may,wed,203,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31282,no,cellular,may,wed,18,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31283,no,cellular,may,wed,254,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31284,no,cellular,may,wed,204,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31285,no,cellular,may,wed,451,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31286,no,cellular,may,wed,334,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31287,no,cellular,may,wed,428,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31288,no,cellular,may,wed,289,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31289,no,cellular,may,wed,317,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31290,no,cellular,may,wed,153,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31291,no,cellular,may,wed,150,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31292,no,cellular,may,wed,674,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31293,no,cellular,may,wed,445,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1
31294,no,cellular,may,wed,123,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31295,no,cellular,may,wed,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31296,no,cellular,may,wed,297,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31297,no,telephone,may,wed,92,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31298,no,cellular,may,wed,189,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31299,no,cellular,may,wed,728,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31300,no,cellular,may,wed,127,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31301,yes,cellular,may,wed,179,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31302,no,cellular,may,wed,98,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31303,no,cellular,may,wed,135,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31304,no,cellular,may,wed,251,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31305,no,cellular,may,wed,1131,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31306,no,cellular,may,wed,148,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31307,no,cellular,may,wed,156,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31308,no,cellular,may,wed,519,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,1
31309,no,cellular,may,wed,343,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31310,no,cellular,may,wed,64,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31311,no,cellular,may,wed,903,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31312,no,cellular,may,wed,106,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31313,no,cellular,may,wed,459,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31314,no,cellular,may,wed,109,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31315,no,cellular,may,wed,100,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31316,no,cellular,may,wed,139,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31317,no,cellular,may,wed,159,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31318,no,cellular,may,wed,47,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31319,yes,cellular,may,wed,161,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31320,no,cellular,may,wed,322,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31321,no,cellular,may,wed,45,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31322,no,cellular,may,wed,197,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31323,no,cellular,may,wed,687,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1
31324,yes,cellular,may,wed,89,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31325,yes,cellular,may,wed,231,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31326,yes,cellular,may,wed,230,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31327,yes,cellular,may,wed,389,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31328,yes,cellular,may,wed,323,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31329,yes,cellular,may,wed,125,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31330,no,cellular,may,wed,174,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31331,no,cellular,may,wed,89,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31332,yes,cellular,may,wed,74,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31333,yes,cellular,may,wed,540,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31334,no,cellular,may,wed,181,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31335,no,cellular,may,wed,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31336,no,cellular,may,wed,288,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31337,no,cellular,may,wed,305,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31338,no,cellular,may,wed,353,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31339,no,cellular,may,wed,169,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31340,no,cellular,may,wed,139,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31341,no,cellular,may,wed,127,2,12,1,success,-1.8,92.893,-46.2,1.334,5099.1,0
31342,no,cellular,may,wed,204,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31343,no,cellular,may,wed,137,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31344,no,cellular,may,wed,827,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31345,no,cellular,may,wed,150,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31346,no,cellular,may,wed,402,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31347,no,cellular,may,wed,319,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31348,no,cellular,may,wed,203,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31349,no,cellular,may,wed,109,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31350,no,cellular,may,wed,311,1,6,1,success,-1.8,92.893,-46.2,1.334,5099.1,0
31351,no,cellular,may,wed,110,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31352,no,cellular,may,wed,175,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31353,no,cellular,may,wed,207,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31354,no,cellular,may,wed,92,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31355,no,cellular,may,wed,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31356,no,telephone,may,wed,48,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31357,no,cellular,may,wed,164,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31358,no,cellular,may,wed,321,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31359,no,cellular,may,wed,90,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31360,no,cellular,may,wed,191,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31361,no,cellular,may,wed,130,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31362,no,cellular,may,wed,317,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31363,no,cellular,may,wed,138,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31364,no,cellular,may,wed,194,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31365,no,cellular,may,wed,550,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31366,yes,cellular,may,wed,811,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31367,no,telephone,may,wed,125,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31368,no,cellular,may,wed,430,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31369,no,cellular,may,wed,124,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31370,yes,cellular,may,wed,184,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31371,no,cellular,may,wed,124,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31372,no,cellular,may,wed,182,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31373,no,cellular,may,wed,118,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31374,no,cellular,may,wed,79,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31375,no,cellular,may,wed,138,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31376,yes,cellular,may,wed,289,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31377,no,cellular,may,wed,482,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31378,no,cellular,may,wed,654,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31379,no,cellular,may,wed,198,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31380,no,cellular,may,wed,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31381,no,cellular,may,wed,116,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31382,yes,cellular,may,wed,500,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31383,unknown,cellular,may,wed,141,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31384,no,cellular,may,wed,68,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31385,no,cellular,may,wed,346,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31386,yes,cellular,may,wed,131,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31387,yes,cellular,may,wed,220,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31388,no,cellular,may,wed,181,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31389,yes,cellular,may,wed,756,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31390,no,cellular,may,wed,309,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31391,no,cellular,may,wed,91,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31392,yes,cellular,may,wed,323,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31393,no,cellular,may,wed,82,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31394,yes,cellular,may,wed,316,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31395,no,cellular,may,wed,283,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31396,no,cellular,may,wed,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31397,yes,cellular,may,wed,120,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31398,yes,cellular,may,wed,189,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31399,no,cellular,may,wed,127,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31400,no,cellular,may,wed,251,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31401,yes,cellular,may,wed,754,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31402,no,cellular,may,wed,84,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31403,no,cellular,may,wed,320,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31404,no,cellular,may,wed,222,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31405,no,cellular,may,wed,554,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31406,no,cellular,may,wed,302,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31407,no,cellular,may,wed,239,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31408,no,cellular,may,wed,396,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31409,no,cellular,may,wed,250,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31410,no,cellular,may,wed,167,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31411,no,cellular,may,wed,136,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31412,no,cellular,may,wed,322,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31413,no,cellular,may,wed,97,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31414,no,cellular,may,wed,206,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31415,no,cellular,may,wed,51,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31416,no,cellular,may,wed,281,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31417,yes,cellular,may,wed,17,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31418,no,cellular,may,wed,825,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31419,no,telephone,may,wed,62,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31420,yes,cellular,may,wed,253,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31421,no,cellular,may,wed,487,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31422,no,cellular,may,wed,155,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31423,no,cellular,may,wed,96,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31424,no,cellular,may,wed,311,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31425,no,telephone,may,wed,90,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31426,yes,cellular,may,wed,402,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31427,yes,cellular,may,wed,22,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31428,no,cellular,may,wed,89,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31429,no,cellular,may,wed,228,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31430,no,cellular,may,wed,350,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31431,no,telephone,may,wed,175,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31432,no,cellular,may,wed,549,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31433,no,cellular,may,wed,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31434,yes,cellular,may,wed,160,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31435,no,cellular,may,wed,192,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31436,yes,cellular,may,wed,103,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31437,no,cellular,may,wed,765,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1
31438,no,cellular,may,wed,88,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31439,no,cellular,may,wed,422,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31440,yes,cellular,may,wed,74,6,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31441,no,telephone,may,wed,149,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31442,no,cellular,may,wed,70,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31443,no,cellular,may,wed,87,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31444,no,cellular,may,wed,233,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31445,no,cellular,may,wed,28,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31446,yes,cellular,may,wed,346,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31447,yes,cellular,may,wed,172,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31448,no,cellular,may,wed,523,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31449,yes,cellular,may,wed,147,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31450,yes,cellular,may,wed,265,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31451,no,cellular,may,wed,57,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31452,no,cellular,may,wed,246,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31453,no,cellular,may,wed,82,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31454,yes,cellular,may,wed,328,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31455,no,cellular,may,wed,151,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31456,no,cellular,may,wed,85,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31457,no,cellular,may,wed,345,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31458,no,cellular,may,wed,168,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31459,no,cellular,may,wed,239,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31460,no,cellular,may,wed,169,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31461,no,cellular,may,wed,358,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31462,no,cellular,may,wed,116,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31463,no,cellular,may,wed,222,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31464,no,cellular,may,wed,1489,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
31465,no,cellular,may,wed,349,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31466,yes,cellular,may,wed,102,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31467,yes,cellular,may,wed,593,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31468,yes,cellular,may,wed,1347,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1
31469,no,cellular,may,wed,69,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31470,no,cellular,may,wed,307,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31471,no,cellular,may,wed,242,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31472,no,cellular,may,wed,143,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31473,no,cellular,may,wed,129,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31474,no,cellular,may,wed,320,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
